Name , Num_Points , Num_Fibers , EstimatedUncertaintyMax , EstimatedUncertaintyMean , EstimatedUncertaintyMedium , EstimatedUncertaintyMin , EstimatedUncertaintyP1_10 , EstimatedUncertaintyP1_10_avg , EstimatedUncertaintyP9_10 , EstimatedUncertaintyP9_10_avg , EstimatedUncertaintyQuantile1 , EstimatedUncertaintyQuantile1_avg , EstimatedUncertaintyQuantile2 , EstimatedUncertaintyQuantile2_avg , EstimatedUncertaintyQuantile3 , EstimatedUncertaintyQuantile3_avg , EstimatedUncertaintyQuantile4_avg , tensor1.FractionalAnisotropyMax , tensor1.FractionalAnisotropyMean , tensor1.FractionalAnisotropyMedium , tensor1.FractionalAnisotropyMin , tensor1.FractionalAnisotropyP1_10 , tensor1.FractionalAnisotropyP1_10_avg , tensor1.FractionalAnisotropyP9_10 , tensor1.FractionalAnisotropyP9_10_avg , tensor1.FractionalAnisotropyQuantile1 , tensor1.FractionalAnisotropyQuantile1_avg , tensor1.FractionalAnisotropyQuantile2 , tensor1.FractionalAnisotropyQuantile2_avg , tensor1.FractionalAnisotropyQuantile3 , tensor1.FractionalAnisotropyQuantile3_avg , tensor1.FractionalAnisotropyQuantile4_avg , tensor1.LinearMeasurementMax , tensor1.LinearMeasurementMean , tensor1.LinearMeasurementMedium , tensor1.LinearMeasurementMin , tensor1.LinearMeasurementP1_10 , tensor1.LinearMeasurementP1_10_avg , tensor1.LinearMeasurementP9_10 , tensor1.LinearMeasurementP9_10_avg , tensor1.LinearMeasurementQuantile1 , tensor1.LinearMeasurementQuantile1_avg , tensor1.LinearMeasurementQuantile2 , tensor1.LinearMeasurementQuantile2_avg , tensor1.LinearMeasurementQuantile3 , tensor1.LinearMeasurementQuantile3_avg , tensor1.LinearMeasurementQuantile4_avg , tensor1.MaxEigenvalueMax , tensor1.MaxEigenvalueMean , tensor1.MaxEigenvalueMedium , tensor1.MaxEigenvalueMin , tensor1.MaxEigenvalueP1_10 , tensor1.MaxEigenvalueP1_10_avg , tensor1.MaxEigenvalueP9_10 , tensor1.MaxEigenvalueP9_10_avg , tensor1.MaxEigenvalueQuantile1 , tensor1.MaxEigenvalueQuantile1_avg , tensor1.MaxEigenvalueQuantile2 , tensor1.MaxEigenvalueQuantile2_avg , tensor1.MaxEigenvalueQuantile3 , tensor1.MaxEigenvalueQuantile3_avg , tensor1.MaxEigenvalueQuantile4_avg , tensor1.MidEigenvalueMax , tensor1.MidEigenvalueMean , tensor1.MidEigenvalueMedium , tensor1.MidEigenvalueMin , tensor1.MidEigenvalueP1_10 , tensor1.MidEigenvalueP1_10_avg , tensor1.MidEigenvalueP9_10 , tensor1.MidEigenvalueP9_10_avg , tensor1.MidEigenvalueQuantile1 , tensor1.MidEigenvalueQuantile1_avg , tensor1.MidEigenvalueQuantile2 , tensor1.MidEigenvalueQuantile2_avg , tensor1.MidEigenvalueQuantile3 , tensor1.MidEigenvalueQuantile3_avg , tensor1.MidEigenvalueQuantile4_avg , tensor1.SphericalMeasurementMax , tensor1.SphericalMeasurementMean , tensor1.SphericalMeasurementMedium , tensor1.SphericalMeasurementMin , tensor1.SphericalMeasurementP1_10 , tensor1.SphericalMeasurementP1_10_avg , tensor1.SphericalMeasurementP9_10 , tensor1.SphericalMeasurementP9_10_avg , tensor1.SphericalMeasurementQuantile1 , tensor1.SphericalMeasurementQuantile1_avg , tensor1.SphericalMeasurementQuantile2 , tensor1.SphericalMeasurementQuantile2_avg , tensor1.SphericalMeasurementQuantile3 , tensor1.SphericalMeasurementQuantile3_avg , tensor1.SphericalMeasurementQuantile4_avg , tensor1.TraceMax , tensor1.TraceMean , tensor1.TraceMedium , tensor1.TraceMin , tensor1.TraceP1_10 , tensor1.TraceP1_10_avg , tensor1.TraceP9_10 , tensor1.TraceP9_10_avg , tensor1.TraceQuantile1 , tensor1.TraceQuantile1_avg , tensor1.TraceQuantile2 , tensor1.TraceQuantile2_avg , tensor1.TraceQuantile3 , tensor1.TraceQuantile3_avg , tensor1.TraceQuantile4_avg
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00015.vtp , 1347.000000 , 34.000000 , 489.724152 , 393.539734 , 406.843567 , 0.022361 , 358.731903 , 216.987255 , 451.814178 , 465.142282 , 389.738800 , 313.757405 , 406.843567 , 398.344608 , 423.498993 , 415.226665 , 446.988861 , 0.424133 , 0.330580 , 0.337419 , 0.220554 , 0.253433 , 0.237358 , 0.393353 , 0.405406 , 0.287036 , 0.257233 , 0.337419 , 0.314579 , 0.375539 , 0.358088 , 0.392604 , 0.514487 , 0.424225 , 0.432614 , 0.308490 , 0.345366 , 0.327485 , 0.486222 , 0.497362 , 0.381378 , 0.349262 , 0.432614 , 0.409635 , 0.469483 , 0.452723 , 0.485460 , 0.000728 , 0.000661 , 0.000665 , 0.000553 , 0.000610 , 0.000589 , 0.000697 , 0.000714 , 0.000648 , 0.000616 , 0.000665 , 0.000657 , 0.000681 , 0.000673 , 0.000698 , 0.000504 , 0.000380 , 0.000370 , 0.000328 , 0.000341 , 0.000335 , 0.000437 , 0.000456 , 0.000351 , 0.000342 , 0.000370 , 0.000360 , 0.000401 , 0.000386 , 0.000433 , 0.691510 , 0.575775 , 0.567386 , 0.485513 , 0.513778 , 0.502721 , 0.654634 , 0.672649 , 0.530517 , 0.514588 , 0.567386 , 0.547387 , 0.618622 , 0.590517 , 0.650833 , 0.001735 , 0.001421 , 0.001393 , 0.001264 , 0.001332 , 0.001319 , 0.001553 , 0.001614 , 0.001349 , 0.001332 , 0.001393 , 0.001371 , 0.001474 , 0.001430 , 0.001552
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00016.vtp , 3232.000000 , 119.000000 , 1066.803955 , 473.336346 , 467.512909 , 0.022361 , 306.215576 , 174.663109 , 636.869812 , 720.322612 , 429.256683 , 306.147984 , 467.512909 , 451.871220 , 538.806030 , 493.087491 , 642.655157 , 0.642017 , 0.378706 , 0.370825 , 0.220073 , 0.247243 , 0.235228 , 0.537112 , 0.563764 , 0.286342 , 0.253902 , 0.370825 , 0.330055 , 0.450429 , 0.407177 , 0.524024 , 0.698088 , 0.467555 , 0.465003 , 0.307938 , 0.338554 , 0.325115 , 0.612482 , 0.634518 , 0.380650 , 0.345631 , 0.465003 , 0.424964 , 0.538036 , 0.498826 , 0.601116 , 0.001242 , 0.000793 , 0.000798 , 0.000573 , 0.000679 , 0.000638 , 0.000900 , 0.000951 , 0.000741 , 0.000690 , 0.000798 , 0.000767 , 0.000839 , 0.000817 , 0.000897 , 0.000843 , 0.000422 , 0.000397 , 0.000270 , 0.000316 , 0.000302 , 0.000561 , 0.000616 , 0.000352 , 0.000321 , 0.000397 , 0.000373 , 0.000489 , 0.000432 , 0.000563 , 0.692062 , 0.532445 , 0.535211 , 0.301912 , 0.387518 , 0.365550 , 0.661446 , 0.674926 , 0.462152 , 0.399040 , 0.535211 , 0.501355 , 0.619401 , 0.575245 , 0.654456 , 0.002915 , 0.001637 , 0.001537 , 0.001264 , 0.001407 , 0.001374 , 0.002021 , 0.002177 , 0.001458 , 0.001410 , 0.001537 , 0.001493 , 0.001797 , 0.001636 , 0.002010
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00017.vtp , 144886.000000 , 2437.000000 , 1564.406982 , 503.165469 , 498.358917 , 0.022361 , 421.637726 , 292.860696 , 618.568848 , 698.545740 , 456.650970 , 382.211008 , 498.358917 , 477.184946 , 554.416138 , 524.038982 , 629.230997 , 0.910505 , 0.437774 , 0.376149 , 0.220001 , 0.267635 , 0.246871 , 0.701269 , 0.765222 , 0.312902 , 0.273746 , 0.376149 , 0.343252 , 0.557581 , 0.450637 , 0.683469 , 0.916788 , 0.518327 , 0.470061 , 0.307855 , 0.360782 , 0.338008 , 0.745356 , 0.796596 , 0.408067 , 0.366866 , 0.470061 , 0.438181 , 0.629489 , 0.537172 , 0.731097 , 0.001272 , 0.000828 , 0.000797 , 0.000611 , 0.000690 , 0.000671 , 0.000986 , 0.001019 , 0.000728 , 0.000694 , 0.000797 , 0.000759 , 0.000944 , 0.000873 , 0.000988 , 0.000856 , 0.000386 , 0.000407 , 0.000072 , 0.000246 , 0.000199 , 0.000480 , 0.000516 , 0.000334 , 0.000255 , 0.000407 , 0.000380 , 0.000444 , 0.000426 , 0.000482 , 0.692145 , 0.481673 , 0.529940 , 0.083212 , 0.254644 , 0.203407 , 0.639218 , 0.661993 , 0.370511 , 0.268906 , 0.529940 , 0.462835 , 0.591933 , 0.561822 , 0.633135 , 0.002979 , 0.001600 , 0.001570 , 0.000931 , 0.001426 , 0.001356 , 0.001804 , 0.001935 , 0.001499 , 0.001423 , 0.001570 , 0.001537 , 0.001688 , 0.001622 , 0.001818
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00018.vtp , 105093.000000 , 1673.000000 , 1430.158691 , 511.325143 , 500.950958 , 0.022361 , 430.612793 , 304.824593 , 640.990906 , 750.718231 , 461.830109 , 389.732683 , 500.950958 , 482.256367 , 548.557678 , 521.626103 , 651.690045 , 0.806429 , 0.418463 , 0.400945 , 0.220004 , 0.284581 , 0.255720 , 0.571225 , 0.628564 , 0.335085 , 0.289744 , 0.400945 , 0.368527 , 0.495449 , 0.445818 , 0.569767 , 0.829533 , 0.504697 , 0.493268 , 0.307858 , 0.378800 , 0.347619 , 0.640728 , 0.687090 , 0.430307 , 0.383521 , 0.493268 , 0.462631 , 0.577244 , 0.533665 , 0.638974 , 0.001220 , 0.000818 , 0.000803 , 0.000613 , 0.000705 , 0.000688 , 0.000946 , 0.000999 , 0.000734 , 0.000708 , 0.000803 , 0.000764 , 0.000895 , 0.000850 , 0.000951 , 0.000833 , 0.000400 , 0.000398 , 0.000154 , 0.000321 , 0.000282 , 0.000480 , 0.000535 , 0.000358 , 0.000318 , 0.000398 , 0.000379 , 0.000435 , 0.000416 , 0.000486 , 0.692142 , 0.495303 , 0.506732 , 0.170468 , 0.359272 , 0.312914 , 0.621200 , 0.652384 , 0.422756 , 0.361028 , 0.506732 , 0.466338 , 0.569693 , 0.537371 , 0.616481 , 0.002880 , 0.001617 , 0.001577 , 0.001080 , 0.001461 , 0.001417 , 0.001820 , 0.002017 , 0.001509 , 0.001458 , 0.001577 , 0.001544 , 0.001675 , 0.001620 , 0.001847
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00019.vtp , 88449.000000 , 1323.000000 , 1423.752930 , 500.633657 , 499.402527 , 0.022361 , 420.403656 , 306.113785 , 608.717834 , 678.989490 , 459.245148 , 387.104885 , 499.402527 , 479.978537 , 546.019104 , 519.771872 , 615.684469 , 0.814008 , 0.427850 , 0.412859 , 0.220002 , 0.274034 , 0.251298 , 0.608791 , 0.661238 , 0.333943 , 0.283179 , 0.412859 , 0.374982 , 0.508586 , 0.453488 , 0.599757 , 0.835695 , 0.512354 , 0.504226 , 0.307856 , 0.367633 , 0.342858 , 0.671338 , 0.713387 , 0.429175 , 0.376681 , 0.504226 , 0.468702 , 0.588454 , 0.540503 , 0.663537 , 0.001223 , 0.000813 , 0.000785 , 0.000618 , 0.000703 , 0.000685 , 0.000952 , 0.000976 , 0.000734 , 0.000705 , 0.000785 , 0.000759 , 0.000904 , 0.000841 , 0.000948 , 0.000819 , 0.000389 , 0.000387 , 0.000152 , 0.000301 , 0.000263 , 0.000474 , 0.000507 , 0.000350 , 0.000304 , 0.000387 , 0.000369 , 0.000436 , 0.000409 , 0.000475 , 0.692144 , 0.487646 , 0.495774 , 0.164305 , 0.328662 , 0.286617 , 0.632367 , 0.657145 , 0.411546 , 0.336466 , 0.495774 , 0.459501 , 0.570825 , 0.531301 , 0.623321 , 0.002850 , 0.001592 , 0.001573 , 0.001157 , 0.001435 , 0.001388 , 0.001760 , 0.001887 , 0.001492 , 0.001434 , 0.001573 , 0.001532 , 0.001669 , 0.001620 , 0.001780
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00020.vtp , 24859.000000 , 429.000000 , 1520.464966 , 511.985366 , 506.823456 , 0.022361 , 434.182343 , 295.823793 , 637.485046 , 735.532357 , 464.921204 , 388.213404 , 506.823456 , 487.592109 , 551.354004 , 525.810665 , 646.346907 , 0.847190 , 0.431360 , 0.405176 , 0.220037 , 0.282401 , 0.252374 , 0.602050 , 0.664224 , 0.340003 , 0.290350 , 0.405176 , 0.372142 , 0.520293 , 0.462053 , 0.600923 , 0.862955 , 0.515616 , 0.497174 , 0.307896 , 0.376504 , 0.343968 , 0.665878 , 0.715752 , 0.435162 , 0.384009 , 0.497174 , 0.466089 , 0.598365 , 0.547889 , 0.664500 , 0.001273 , 0.000828 , 0.000822 , 0.000610 , 0.000706 , 0.000685 , 0.000956 , 0.001006 , 0.000739 , 0.000709 , 0.000822 , 0.000771 , 0.000909 , 0.000873 , 0.000960 , 0.000854 , 0.000394 , 0.000396 , 0.000128 , 0.000305 , 0.000263 , 0.000481 , 0.000531 , 0.000351 , 0.000303 , 0.000396 , 0.000375 , 0.000432 , 0.000413 , 0.000485 , 0.692104 , 0.484384 , 0.502826 , 0.137045 , 0.334122 , 0.284268 , 0.623496 , 0.656045 , 0.401635 , 0.335511 , 0.502826 , 0.452127 , 0.564838 , 0.533921 , 0.616000 , 0.002948 , 0.001616 , 0.001575 , 0.001127 , 0.001463 , 0.001417 , 0.001819 , 0.002008 , 0.001511 , 0.001460 , 0.001575 , 0.001544 , 0.001677 , 0.001619 , 0.001842
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00021.vtp , 46149.000000 , 1516.000000 , 1886.369141 , 508.875437 , 463.251923 , 0.022361 , 347.431213 , 191.078274 , 760.508728 , 945.681759 , 421.560333 , 314.696125 , 463.251923 , 441.154541 , 577.649841 , 509.598811 , 770.069104 , 0.754792 , 0.384721 , 0.367907 , 0.220024 , 0.256003 , 0.239079 , 0.538066 , 0.586464 , 0.302130 , 0.263441 , 0.367907 , 0.335123 , 0.457744 , 0.408325 , 0.532006 , 0.787989 , 0.473345 , 0.462220 , 0.307880 , 0.348178 , 0.329392 , 0.613279 , 0.652981 , 0.397055 , 0.355861 , 0.462220 , 0.430148 , 0.544497 , 0.499801 , 0.607581 , 0.001388 , 0.000813 , 0.000769 , 0.000556 , 0.000667 , 0.000636 , 0.001051 , 0.001138 , 0.000706 , 0.000667 , 0.000769 , 0.000735 , 0.000885 , 0.000817 , 0.001034 , 0.000946 , 0.000424 , 0.000406 , 0.000205 , 0.000318 , 0.000295 , 0.000542 , 0.000637 , 0.000360 , 0.000322 , 0.000406 , 0.000383 , 0.000469 , 0.000435 , 0.000556 , 0.692120 , 0.526655 , 0.537780 , 0.212011 , 0.386721 , 0.347027 , 0.651822 , 0.670612 , 0.455503 , 0.392424 , 0.537780 , 0.500206 , 0.602944 , 0.569857 , 0.644143 , 0.003273 , 0.001661 , 0.001553 , 0.001175 , 0.001389 , 0.001353 , 0.002086 , 0.002371 , 0.001445 , 0.001393 , 0.001553 , 0.001488 , 0.001801 , 0.001669 , 0.002095
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00022.vtp , 58718.000000 , 1717.000000 , 1505.492065 , 502.978211 , 462.224670 , 0.022361 , 372.863586 , 211.950863 , 739.925842 , 881.352640 , 419.239990 , 325.500211 , 462.224670 , 439.822386 , 571.549683 , 508.399846 , 738.206795 , 0.779046 , 0.357964 , 0.354556 , 0.220039 , 0.256088 , 0.238831 , 0.460257 , 0.505519 , 0.297218 , 0.262419 , 0.354556 , 0.326192 , 0.410014 , 0.381919 , 0.461334 , 0.807421 , 0.449619 , 0.449374 , 0.307898 , 0.348270 , 0.329120 , 0.546708 , 0.585409 , 0.391986 , 0.354790 , 0.449374 , 0.421300 , 0.501620 , 0.475392 , 0.547003 , 0.001373 , 0.000794 , 0.000757 , 0.000560 , 0.000661 , 0.000637 , 0.000985 , 0.001067 , 0.000705 , 0.000665 , 0.000757 , 0.000731 , 0.000863 , 0.000801 , 0.000979 , 0.000891 , 0.000437 , 0.000419 , 0.000168 , 0.000338 , 0.000318 , 0.000566 , 0.000641 , 0.000368 , 0.000340 , 0.000419 , 0.000394 , 0.000482 , 0.000447 , 0.000567 , 0.692102 , 0.550381 , 0.550626 , 0.192579 , 0.453292 , 0.414597 , 0.651730 , 0.670884 , 0.498380 , 0.453000 , 0.550626 , 0.524613 , 0.608014 , 0.578705 , 0.645212 , 0.003138 , 0.001668 , 0.001575 , 0.001076 , 0.001390 , 0.001362 , 0.002098 , 0.002329 , 0.001437 , 0.001391 , 0.001575 , 0.001502 , 0.001810 , 0.001684 , 0.002093
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00023.vtp , 48290.000000 , 1600.000000 , 1181.899536 , 403.888845 , 421.262878 , 0.022361 , 331.191742 , 179.024981 , 479.198090 , 495.420790 , 389.919037 , 296.187169 , 421.262878 , 406.785237 , 451.844208 , 434.844746 , 477.746909 , 0.557566 , 0.343976 , 0.348042 , 0.220001 , 0.260271 , 0.241060 , 0.413891 , 0.439516 , 0.305341 , 0.266881 , 0.348042 , 0.328455 , 0.384135 , 0.366829 , 0.413747 , 0.629476 , 0.437271 , 0.443041 , 0.307855 , 0.352825 , 0.331585 , 0.505169 , 0.528180 , 0.400353 , 0.359539 , 0.443041 , 0.423635 , 0.477597 , 0.461136 , 0.504780 , 0.001200 , 0.000689 , 0.000686 , 0.000556 , 0.000640 , 0.000615 , 0.000746 , 0.000767 , 0.000663 , 0.000638 , 0.000686 , 0.000675 , 0.000714 , 0.000699 , 0.000743 , 0.000809 , 0.000387 , 0.000382 , 0.000284 , 0.000343 , 0.000324 , 0.000442 , 0.000463 , 0.000360 , 0.000341 , 0.000382 , 0.000371 , 0.000410 , 0.000395 , 0.000440 , 0.692145 , 0.562729 , 0.556966 , 0.370524 , 0.494832 , 0.471830 , 0.647179 , 0.668424 , 0.522403 , 0.495222 , 0.556966 , 0.538868 , 0.599647 , 0.576370 , 0.640465 , 0.002818 , 0.001463 , 0.001461 , 0.001203 , 0.001337 , 0.001300 , 0.001592 , 0.001641 , 0.001390 , 0.001339 , 0.001461 , 0.001426 , 0.001528 , 0.001494 , 0.001591
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00024.vtp , 105.000000 , 4.000000 , 570.597778 , 398.789210 , 388.732666 , 0.022361 , 294.934235 , 185.499489 , 504.419495 , 535.049469 , 369.513245 , 288.260279 , 388.732666 , 381.263876 , 457.552155 , 424.842377 , 505.041419 , 0.478782 , 0.284810 , 0.244968 , 0.220582 , 0.226131 , 0.224113 , 0.431840 , 0.456229 , 0.233242 , 0.227454 , 0.244968 , 0.239679 , 0.310670 , 0.262667 , 0.411646 , 0.562879 , 0.375425 , 0.336035 , 0.308522 , 0.314867 , 0.312564 , 0.521443 , 0.543115 , 0.322925 , 0.316364 , 0.336035 , 0.330141 , 0.405796 , 0.355246 , 0.502219 , 0.000796 , 0.000683 , 0.000708 , 0.000572 , 0.000589 , 0.000580 , 0.000782 , 0.000791 , 0.000599 , 0.000589 , 0.000708 , 0.000627 , 0.000761 , 0.000742 , 0.000780 , 0.000540 , 0.000424 , 0.000404 , 0.000336 , 0.000358 , 0.000350 , 0.000513 , 0.000523 , 0.000386 , 0.000364 , 0.000404 , 0.000395 , 0.000478 , 0.000430 , 0.000507 , 0.691478 , 0.624575 , 0.663965 , 0.437121 , 0.478557 , 0.458855 , 0.685133 , 0.687666 , 0.594204 , 0.501352 , 0.663965 , 0.647437 , 0.677075 , 0.670363 , 0.683888 , 0.001862 , 0.001531 , 0.001452 , 0.001338 , 0.001364 , 0.001352 , 0.001781 , 0.001813 , 0.001394 , 0.001369 , 0.001452 , 0.001416 , 0.001687 , 0.001573 , 0.001772
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00025.vtp , 33426.000000 , 842.000000 , 616.102051 , 398.721651 , 416.783691 , 0.022361 , 340.618225 , 213.949038 , 467.794586 , 501.044962 , 370.253021 , 299.069114 , 416.783691 , 396.099725 , 440.330688 , 428.095427 , 471.634577 , 0.645781 , 0.366315 , 0.357896 , 0.220001 , 0.248986 , 0.235469 , 0.496446 , 0.526195 , 0.296342 , 0.257982 , 0.357896 , 0.328710 , 0.430382 , 0.390809 , 0.487774 , 0.701104 , 0.456916 , 0.452605 , 0.307855 , 0.340477 , 0.325381 , 0.578099 , 0.603224 , 0.391078 , 0.349984 , 0.452605 , 0.423798 , 0.520131 , 0.483655 , 0.570244 , 0.000877 , 0.000687 , 0.000684 , 0.000540 , 0.000614 , 0.000592 , 0.000771 , 0.000790 , 0.000643 , 0.000615 , 0.000684 , 0.000664 , 0.000730 , 0.000703 , 0.000767 , 0.000535 , 0.000371 , 0.000368 , 0.000249 , 0.000306 , 0.000290 , 0.000441 , 0.000467 , 0.000329 , 0.000306 , 0.000368 , 0.000349 , 0.000409 , 0.000387 , 0.000442 , 0.692145 , 0.543084 , 0.547400 , 0.298896 , 0.421901 , 0.396784 , 0.659523 , 0.674623 , 0.479869 , 0.429762 , 0.547400 , 0.516356 , 0.608922 , 0.576212 , 0.650021 , 0.001868 , 0.001429 , 0.001430 , 0.001084 , 0.001248 , 0.001214 , 0.001577 , 0.001663 , 0.001366 , 0.001270 , 0.001430 , 0.001402 , 0.001500 , 0.001460 , 0.001585
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00026.vtp , 15743.000000 , 336.000000 , 1714.079102 , 547.871096 , 507.295441 , 0.022361 , 404.906158 , 265.311756 , 779.951355 , 945.655111 , 448.811340 , 363.551787 , 507.295441 , 477.946575 , 625.149109 , 556.326673 , 793.721813 , 0.899425 , 0.440107 , 0.407610 , 0.220011 , 0.264028 , 0.244544 , 0.669520 , 0.725111 , 0.311435 , 0.270792 , 0.407610 , 0.356615 , 0.558906 , 0.475013 , 0.658062 , 0.907146 , 0.521084 , 0.499414 , 0.307866 , 0.356895 , 0.335451 , 0.720074 , 0.764414 , 0.406576 , 0.363723 , 0.499414 , 0.450965 , 0.630583 , 0.558989 , 0.710708 , 0.001547 , 0.000880 , 0.000883 , 0.000605 , 0.000693 , 0.000666 , 0.001070 , 0.001199 , 0.000739 , 0.000696 , 0.000883 , 0.000800 , 0.000977 , 0.000937 , 0.001087 , 0.001041 , 0.000414 , 0.000405 , 0.000090 , 0.000264 , 0.000223 , 0.000562 , 0.000689 , 0.000339 , 0.000271 , 0.000405 , 0.000372 , 0.000468 , 0.000436 , 0.000578 , 0.692134 , 0.478916 , 0.500586 , 0.092854 , 0.279926 , 0.235614 , 0.643105 , 0.664563 , 0.369417 , 0.289313 , 0.500586 , 0.441044 , 0.593424 , 0.549059 , 0.636288 , 0.003628 , 0.001708 , 0.001604 , 0.001123 , 0.001404 , 0.001353 , 0.002153 , 0.002534 , 0.001475 , 0.001406 , 0.001604 , 0.001539 , 0.001815 , 0.001701 , 0.002185
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00027.vtp , 29492.000000 , 918.000000 , 687.380432 , 463.509477 , 467.559265 , 0.022361 , 371.423157 , 195.446079 , 612.679871 , 644.421731 , 413.822815 , 316.547861 , 467.559265 , 440.706303 , 533.383484 , 497.379106 , 599.443009 , 0.604050 , 0.339663 , 0.323513 , 0.220020 , 0.245604 , 0.233596 , 0.458700 , 0.496452 , 0.277376 , 0.250357 , 0.323513 , 0.300486 , 0.393669 , 0.355037 , 0.452798 , 0.667499 , 0.431537 , 0.418776 , 0.307876 , 0.336740 , 0.323281 , 0.545339 , 0.577852 , 0.371188 , 0.341791 , 0.418776 , 0.395255 , 0.486517 , 0.449621 , 0.539510 , 0.000866 , 0.000743 , 0.000753 , 0.000570 , 0.000648 , 0.000632 , 0.000825 , 0.000837 , 0.000686 , 0.000653 , 0.000753 , 0.000719 , 0.000800 , 0.000779 , 0.000822 , 0.000568 , 0.000421 , 0.000410 , 0.000275 , 0.000344 , 0.000326 , 0.000513 , 0.000531 , 0.000376 , 0.000346 , 0.000410 , 0.000393 , 0.000474 , 0.000438 , 0.000508 , 0.692124 , 0.568463 , 0.581242 , 0.332501 , 0.454661 , 0.422159 , 0.663260 , 0.676723 , 0.513522 , 0.460504 , 0.581242 , 0.550398 , 0.628815 , 0.604758 , 0.658217 , 0.001959 , 0.001586 , 0.001550 , 0.001288 , 0.001382 , 0.001351 , 0.001836 , 0.001876 , 0.001466 , 0.001396 , 0.001550 , 0.001509 , 0.001726 , 0.001617 , 0.001820
/data/lmi/projects/autism/odonnell_autism_analysis/dataset_150/atlas/s_at_05_ukf_1t/clusters_l40_k200_f15000/fiber_clusters_00000_initial_clusters/R0037_V1288_reg_reg/cluster_00028.vtp , 27269.000000 , 894.000000 , 1256.371094 , 396.790328 , 417.677551 , 0.022361 , 322.890045 , 178.871807 , 453.579742 , 487.351012 , 391.237152 , 292.827120 , 417.677551 , 406.185125 , 436.552551 , 426.703315 , 461.461002 , 0.487809 , 0.318837 , 0.321990 , 0.220011 , 0.252572 , 0.237771 , 0.376826 , 0.392779 , 0.284398 , 0.256792 , 0.321990 , 0.304168 , 0.354290 , 0.338432 , 0.375967 , 0.570680 , 0.412797 , 0.417247 , 0.307866 , 0.344422 , 0.327944 , 0.470703 , 0.485618 , 0.378608 , 0.348796 , 0.417247 , 0.399077 , 0.449117 , 0.433567 , 0.469759 , 0.001202 , 0.000664 , 0.000668 , 0.000503 , 0.000621 , 0.000591 , 0.000693 , 0.000720 , 0.000650 , 0.000620 , 0.000668 , 0.000660 , 0.000683 , 0.000676 , 0.000701 , 0.000831 , 0.000390 , 0.000386 , 0.000293 , 0.000348 , 0.000338 , 0.000434 , 0.000462 , 0.000363 , 0.000348 , 0.000386 , 0.000374 , 0.000412 , 0.000399 , 0.000438 , 0.692134 , 0.587203 , 0.582753 , 0.429320 , 0.529297 , 0.514387 , 0.655578 , 0.672062 , 0.550883 , 0.530244 , 0.582753 , 0.566438 , 0.621392 , 0.600929 , 0.651209 , 0.002865 , 0.001443 , 0.001439 , 0.001138 , 0.001335 , 0.001290 , 0.001545 , 0.001630 , 0.001384 , 0.001333 , 0.001439 , 0.001412 , 0.001494 , 0.001466 , 0.001562
